PAWellID,County,Municipality,QuadName,WellAddress,WellZipCode,DateDrilled,TypeOfActivity,LatitudeDD,LongitudeDD,Driller,OriginalOwner,WellUse,WaterUse,WellDepth(ft),TopOfCasing(ft),BottomOfCasing(ft),CasingDiameter(in),DepthToBedrock(ft),BedrockNotReached,WellYield(gpm),StaticWaterLevel(ft),WaterLevelAfterYieldTest(ft),LengthOfTest(min),YieldMeasurementMethod,SaltwaterZone(ft),FormationName,PaperImageLink,Remark,
648182 ,ALLEGHENY ,BELL ACRES BORO , ,OFF WESTHOLM DRIVE SEWICKLEY PA , ,10/01/1978 ,NEW WELL ,0 ,0 ,R & R ASSOCIATES INC ,JARVIE ,WITHDRAWAL ,DOMESTIC ,245 , , , , ,False ,4.3 , , ,240 , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229299") ,DATE DRILLED ESTIMATED BASED ON DATE RECEIVED STAMP OF 10-31-1978 ,
648184 ,ALLEGHENY ,BELL ACRES BORO , ,OFF HAWTHORNE ACRES ROAD SEWICKLEY PA , ,10/01/1978 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,MACNAMARA ,WITHDRAWAL ,DOMESTIC ,120 ,0 ,18 ,6 ,8 ,False , ,78 ,120 ,60 ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229301") , ,
51093 ,ALLEGHENY ,BELLEVUE BORO ,PITTSBURGH WEST ,115 Center Ave ,15202 ,10/01/1977 ,NEW WELL ,40.48861 ,-80.05194 ,R J NOCK & SON ,JACKSON  ,WITHDRAWAL ,DOMESTIC ,175 ,0 ,40 ,6 ,19 ,False ,20 ,125 ,125 , ,UNKNOWN , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229890") , ,
51053 ,ALLEGHENY ,PENN HILLS TWP. ,NEW KENSINGTON WEST ,Indian Creak Rd , ,10/01/1977 ,NEW WELL ,40.50056 ,-79.83722 , KLINGENSMITH DRILLING ,ANDERSON  ,WITHDRAWAL ,DOMESTIC ,185 ,0 ,22 ,6 ,10 ,False ,0.5 ,40 ,185 , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229852") , ,
648181 ,ALLEGHENY ,BELL ACRES BORO , ,OFF CAMP MEETING ROAD SEWICKLEY PA , ,10/01/1977 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,FOLKENS ,WITHDRAWAL ,DOMESTIC ,115 ,0 ,32 ,6 ,3 ,False ,4.5 ,60 ,110 ,60 ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229298") , ,
648501 ,ALLEGHENY ,INDIANA TWP. , ,KLEIN ROAD ,15116 ,10/01/1976 ,NEW WELL ,0 ,0 , REEG & KLEIN BROS ,SUNSERI ,WITHDRAWAL ,DOMESTIC ,180 ,0 ,180 ,4 , ,False ,0.5 ,108 , , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229488") , ,
51511 ,ALLEGHENY ,NORTH FAYETTE TWP. ,CLINTON , , ,10/01/1968 ,NEW WELL ,40.42444 ,-80.28889 ,JAMES W MCCRORY , VOLOSKIE ,WITHDRAWAL ,DOMESTIC ,179 ,0 ,140 ,6 ,40 ,False ,0.5 ,30 ,179 ,110 ,UNKNOWN , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229763") , ,
3159 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1948 , ,40.45528 ,-79.98333 ,UNKNOWN ,FORT PITT TOMATO ,WITHDRAWAL ,INDUSTRIAL ,64 ,0 ,49 ,12 , ,False ,350 ,23.5 ,35 ,20 ,REPORTED METHOD NOT KNOWN , ,ALLUVIUM , , ,
3126 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1946 , ,40.4425 ,-80 , PENNSYLVANIA DRILLING COMPANY ,MAX AZEN INC. ,WITHDRAWAL ,AIR CONDITIONING ,63 ,0 ,53 ,10 , ,False ,240 ,35.5 ,37.5 ,3.5 ,REPORTED METHOD NOT KNOWN , ,GLACIAL OUTWASH , , ,
3126 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1946 , ,40.4425 ,-80 , PENNSYLVANIA DRILLING COMPANY ,MAX AZEN INC. ,WITHDRAWAL ,AIR CONDITIONING ,63 ,0 ,53 ,10 , ,False ,320 ,35.5 ,38 ,5 ,REPORTED METHOD NOT KNOWN , ,GLACIAL OUTWASH , , ,
3324 ,ALLEGHENY ,TARENTUM BORO ,NEW KENSINGTON WEST , , ,10/01/1946 , ,40.59722 ,-79.76111 ,UNKNOWN ,TARENTUM PROD CO. ,WITHDRAWAL ,COMMERCIAL ,69 ,0 ,54 ,18 , ,False ,1000 ,16 , ,24 , , ,ALLUVIUM , , ,
3126 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1946 , ,40.4425 ,-80 , PENNSYLVANIA DRILLING COMPANY ,MAX AZEN INC. ,WITHDRAWAL ,AIR CONDITIONING ,63 ,0 ,53 ,10 , ,False ,300 ,35.5 ,37 ,1.5 ,REPORTED METHOD NOT KNOWN , ,GLACIAL OUTWASH , , ,
3126 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1946 , ,40.4425 ,-80 , PENNSYLVANIA DRILLING COMPANY ,MAX AZEN INC. ,WITHDRAWAL ,AIR CONDITIONING ,63 ,0 ,53 ,10 , ,False ,400 ,35.5 ,38.5 ,6.5 ,REPORTED METHOD NOT KNOWN , ,GLACIAL OUTWASH , , ,
3126 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1946 , ,40.4425 ,-80 , PENNSYLVANIA DRILLING COMPANY ,MAX AZEN INC. ,WITHDRAWAL ,AIR CONDITIONING ,63 ,0 ,53 ,10 , ,False ,610 ,35.5 ,40 ,8 ,REPORTED METHOD NOT KNOWN , ,GLACIAL OUTWASH , , ,
3221 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST , , ,10/01/1943 , ,40.47917 ,-79.96028 ,FERGUSON BROTHERS ,PITTS. COMMERCIAL HEAT ,WITHDRAWAL ,INDUSTRIAL ,65 ,0 , ,6 , ,False ,50 ,30 , , , , ,GLACIAL OUTWASH , , ,
3144 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH WEST , , ,10/01/1941 , ,40.44889 ,-80.0225 ,UNKNOWN ,BEVERLY FARMS MILK ,WITHDRAWAL ,INDUSTRIAL COOLING ,62 ,0 , ,10 , ,False ,50 ,25 , , ,ESTIMATED , ,ALLUVIUM , , ,
3256 ,ALLEGHENY ,SHARPSBURG BORO ,PITTSBURGH EAST , , ,10/01/1941 , ,40.49444 ,-79.92611 ,OTHER ,FORT PITT BREWING CO ,WITHDRAWAL ,BOTTLING ,60 ,-10 ,50 ,24 , ,False ,400 ,21 ,31.7 , ,REPORTED METHOD NOT KNOWN , ,STRATIFIED DRIFT , ,GWSI originally listed the driller as LAYNE-NY ,
3112 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH WEST , , ,10/01/1939 , ,40.44028 ,-80.03 ,UNKNOWN ,McKINNEY MFG. CO. ,WITHDRAWAL ,COMMERCIAL ,64 ,0 , ,8 , ,False ,300 ,26 , , , , ,ALLUVIUM , , ,
3091 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH WEST , , ,10/01/1932 , ,40.4175 ,-80.07583 , PENNSYLVANIA DRILLING COMPANY , ,DESTROYED ,INDUSTRIAL ,106 ,0 ,14 ,10 , ,False ,25 , , , ,REPORTED METHOD NOT KNOWN , , , , ,
680125 ,ALLEGHENY ,INDIANA TWP. , , ,      ,09/30/2019 ,WELL ABANDONMENT ,40.54998 ,-79.91587 , CHATFIELD DRILLING INC. ,March Westin ,ABANDONED ,DOMESTIC ,40 ,1 ,5 ,6 , ,False , , , , , , , , ,Artesian water well uncovered during excavation; abandoned with 5% bentonite-portland grout (tremie&#39;&#39;d); depth measured from excavated surface elevation ,
644173 ,ALLEGHENY ,NEVILLE TWP. , ,200 Neville Road ,      ,09/30/2016 ,NEW WELL ,40.49465 ,-80.07472 , TERRA TESTING INC. ,Former Coke Plant ,WITHDRAWAL , ,27 ,0 ,12 ,2 , ,False , , , , , , , , , ,
541564 ,ALLEGHENY ,CLAIRTON ,MCKEESPORT ,Route 837 ,      ,09/30/2014 ,WELL ABANDONMENT ,40.29986 ,-79.87086 , TERRA TESTING INC. ,U.S. Steel ,ABANDONED ,INDUSTRIAL ,15 , , , , ,False , , , , , , , , ,Well Abandoned - In Place ,
541648 ,ALLEGHENY ,CLAIRTON ,MCKEESPORT ,Route 837 ,      ,09/30/2014 ,WELL ABANDONMENT ,40.29976 ,-79.87115 , TERRA TESTING INC. ,U.S. Steel ,ABANDONED ,INDUSTRIAL ,15 , , , , ,False , , , , , , , , ,Well Abandoned - In Place ,
541563 ,ALLEGHENY ,CLAIRTON ,MCKEESPORT ,Route 837 ,      ,09/30/2014 ,WELL ABANDONMENT ,40.29995 ,-79.87099 , TERRA TESTING INC. ,U.S. Steel ,ABANDONED ,INDUSTRIAL ,15 , , , , ,False , , , , , , , , ,Well Abandoned - In Place ,
541646 ,ALLEGHENY ,CLAIRTON ,MCKEESPORT ,Route 837 ,      ,09/30/2014 ,WELL ABANDONMENT ,40.30085 ,-79.87331 , TERRA TESTING INC. ,U.S. Steel ,ABANDONED ,INDUSTRIAL ,7 , , , , ,False , , , , , , , , ,Well Abandoned - In Place ,
541565 ,ALLEGHENY ,CLAIRTON ,MCKEESPORT ,Route 837 ,      ,09/30/2014 ,WELL ABANDONMENT ,40.29987 ,-79.87126 , TERRA TESTING INC. ,U.S. Steel ,ABANDONED ,INDUSTRIAL ,15 , , , , ,False , , , , , , , , ,Well Abandoned - In Place ,
541647 ,ALLEGHENY ,CLAIRTON ,MCKEESPORT ,Route 837 ,      ,09/30/2014 ,WELL ABANDONMENT ,40.30114 ,-79.8732 , TERRA TESTING INC. ,U.S. Steel ,ABANDONED ,INDUSTRIAL ,17 , , , , ,False , , , , , , , , ,Well Abandoned - In Place ,
510672 ,ALLEGHENY , , ,738 BOYDS HOLOW ROAD ,15037 ,09/30/2013 ,NEW WELL ,40.26545 ,-79.8058 , DILLAN WELL DRILLING INC ,BALL ,WITHDRAWAL ,DOMESTIC ,300 ,0 ,39 ,8.63 ,14 ,False ,0 ,221 ,221 ,60 ,ORIFICE , , , , ,
475366 ,ALLEGHENY ,PITTSBURGH , ,1106 EAST CARSON ST. , ,09/30/2008 ,NEW WELL ,40.42861 ,-79.98861 , TERRA TESTING INC. ,BP SITE #57179 ,MONITORING , ,35 , , , , ,False , , , , , , , , , ,
474535 ,ALLEGHENY ,PITTSBURGH , ,1106 EAST CARSON ST. , ,09/30/2008 ,NEW WELL ,40.42861 ,-79.98833 , TERRA TESTING INC. ,BP SITE #57179 ,MONITORING , ,35 , , , , ,False , , , , , , , , , ,
570025 ,ALLEGHENY ,PITTSBURGH , , , ,09/30/1993 ,NEW WELL ,0 ,0 , EICHELBERGERS INC. ,Greyhound Bus Co ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212964") , ,
51712 ,ALLEGHENY ,SOUTH VERSAILLES TWP. , , , ,09/30/1986 ,NEW WELL , , , WILLIAM T MARTIN WELL DRILLING INC ,REBOLD E ,WITHDRAWAL ,DOMESTIC , ,0 ,53 ,6 , ,False , , , , ,ESTIMATED , ,UNKNOWN , ,CAS.MAT=ST;23FT=CL;53=S/GRAV;58=LS;61=BLSH;72=SS;85=SH ,
51750 ,ALLEGHENY ,WEST DEER TWP. ,NEW KENSINGTON WEST ,105 Millerstown Rd. Tarentum ,15084 ,09/30/1966 ,NEW WELL ,40.65111 ,-79.82806 ,ANDREW BEIKERT ,NORRIS ,WITHDRAWAL ,DOMESTIC ,75 ,0 ,30 ,7 ,39 ,False ,12 ,35 , , ,UNKNOWN , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM247423") , ,
498155 ,ALLEGHENY , , ,1 Schenly Park ,15213 ,09/29/2011 ,NEW WELL ,40.43437 ,-79.9521 , DILLAN WELL DRILLING INC ,Phipps Conservatory ,TEST ,UNUSED ,300 ,0 ,40 ,8.63 ,10 ,False ,1 ,82 ,280 ,90 ,ORIFICE , , , , ,
570510 ,ALLEGHENY ,WEST MIFFLIN BORO , , , ,09/29/2004 ,NEW WELL ,0 ,0 , L G HETAGER DRILLING INC ,South Taylor Environmental Park ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM213448") , ,
570026 ,ALLEGHENY ,PITTSBURGH , , , ,09/29/1993 ,NEW WELL ,0 ,0 , EICHELBERGERS INC. ,Greyhound Bus Co ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM212965") , ,
51625 ,ALLEGHENY ,RICHLAND TWP. ,VALENCIA ,FAIRFIELD DR GIBSONIA , ,09/29/1969 ,NEW WELL ,40.63278 ,-79.95389 ,E W FERGUSON ,BRUCKER ,WITHDRAWAL ,DOMESTIC ,135 ,0 ,33 ,6 ,31 ,False ,3 ,80 , , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229986") , ,
51625 ,ALLEGHENY ,RICHLAND TWP. ,VALENCIA ,FAIRFIELD DR GIBSONIA , ,09/29/1969 ,NEW WELL ,40.63278 ,-79.95389 ,E W FERGUSON ,BRUCKER ,WITHDRAWAL ,DOMESTIC ,135 ,0 ,60 ,5 ,31 ,False ,3 ,80 , , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229986") , ,
644174 ,ALLEGHENY ,NEVILLE TWP. , ,200 Neville Road ,      ,09/28/2016 ,NEW WELL ,40.49417 ,-80.07449 , TERRA TESTING INC. ,Former Coke Plant ,WITHDRAWAL , ,28 ,0 ,10 ,2 , ,False , , , , , , , , , ,
570511 ,ALLEGHENY ,WEST MIFFLIN BORO , , , ,09/28/1994 ,NEW WELL ,0 ,0 , L G HETAGER DRILLING INC ,South Taylor Environmental Park ,WITHDRAWAL ,DOMESTIC , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM213449") , ,
51339 ,ALLEGHENY ,HAMPTON TWP. ,GLENSHAW , , ,09/28/1966 ,NEW WELL ,40.55583 ,-79.94528 ,THOMAS WELL DRILLING ,KREVER ,WITHDRAWAL ,DOMESTIC ,150 ,0 ,22 ,6 ,12 ,False ,1.5 , , , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229470") , ,
644185 ,ALLEGHENY ,NEVILLE TWP. , ,200 Neville Road ,      ,09/27/2016 ,NEW WELL ,40.49371 ,-80.07478 , TERRA TESTING INC. ,Former Coke Plant ,WITHDRAWAL , ,33 ,0 ,18 ,2 , ,False , , , , , , , , , ,
644172 ,ALLEGHENY ,NEVILLE TWP. , ,200 Neville Road ,      ,09/27/2016 ,NEW WELL ,40.49792 ,-80.0808 , TERRA TESTING INC. ,Former Coke Plant ,WITHDRAWAL , ,32 ,0 ,14 ,2 , ,False , , , , , , , , , ,
644134 ,ALLEGHENY ,INDIANA TWP. , ,384 Lefever Hill Rd ,      ,09/27/2016 ,NEW WELL ,40.58268 ,-79.82898 , TERRA TESTING INC. ,NRG-Cheswick Ash Disposal ,WITHDRAWAL , ,25 ,0 ,3.5 ,4 , ,False , , , , , , , , , ,
644151 ,ALLEGHENY ,INDIANA TWP. , ,384 Lefever Hill Rd ,      ,09/27/2016 ,NEW WELL ,40.58021 ,-79.83014 , TERRA TESTING INC. ,NRG-Cheswick Ash Disposal ,WITHDRAWAL , ,31 ,0 ,9 ,4 , ,False , , , , , , , , , ,
509771 ,ALLEGHENY ,PITTSBURGH , ,6400 Penn Avenue ,      ,09/27/2013 ,NEW WELL ,40.45677 ,-79.91945 , TERRA TESTING INC. ,Former Reizenstein School ,MONITORING , ,26 ,0 ,21 ,2 , ,False , ,15 , , , , , , , ,
509772 ,ALLEGHENY ,PITTSBURGH , ,6400 Penn Avenue ,      ,09/27/2013 ,NEW WELL ,40.45705 ,-79.91843 , TERRA TESTING INC. ,Former Reizenstein School ,MONITORING , ,26 ,0 ,21 ,2 , ,False , ,14 , , , , , , , ,
502638 ,ALLEGHENY ,PITTSBURGH , ,Ober Street ,      ,09/27/2012 ,NEW WELL ,40.42749 ,-79.87657 , TERRA TESTING INC. ,Nine Mile Run ,MONITORING , ,68 ,0 ,53 ,2 , ,False , ,63 , , , , , , , ,
483168 ,ALLEGHENY ,PITTSBURGH , ,2900 Banksville Road ,      ,09/27/2010 ,NEW WELL ,40.40316 ,-80.04128 , TERRA TESTING INC. ,BP Station ,MONITORING , ,18 ,0 ,8 ,2 , ,False , ,17 , , , , , , , ,
51240 ,ALLEGHENY ,FINDLAY TWP. ,OAKDALE ,OFF McCLAREN ROAD , ,09/27/1985 ,NEW WELL ,40.4625 ,-80.21611 ,MARTS BROTHERS DRILLING INC ,JOSEPH B FAY CO ,WITHDRAWAL ,INDUSTRIAL ,120 ,0 ,20 , ,120 ,False ,0.2 , ,54 , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229393") , ,
644137 ,ALLEGHENY ,NEVILLE TWP. , ,200 Neville Road ,      ,09/26/2016 ,NEW WELL ,40.49545 ,-80.07435 , TERRA TESTING INC. ,Former Coke Plant ,WITHDRAWAL , ,34 ,0 ,19 ,2 , ,False , , , , , , , , , ,
509770 ,ALLEGHENY ,PITTSBURGH , ,6400 Penn Avenue ,      ,09/26/2013 ,NEW WELL ,40.4563 ,-79.91715 , TERRA TESTING INC. ,Former Reizenstein School ,MONITORING , ,34 ,0 ,29 ,2 , ,False , ,30 , , , , , , , ,
509765 ,ALLEGHENY ,PITTSBURGH , ,6400 Penn Avenue ,      ,09/26/2013 ,NEW WELL ,40.45632 ,-79.91872 , TERRA TESTING INC. ,Former Reizenstein School ,MONITORING , ,27 ,0 ,22 ,2 , ,False , ,13 , , , , , , , ,
502584 ,ALLEGHENY ,PITTSBURGH , ,Ober Street ,      ,09/26/2012 ,NEW WELL ,40.41919 ,-79.90964 , TERRA TESTING INC. ,Nine Mile Run ,MONITORING , ,37 ,0 ,22 ,2 , ,False , ,32 , , , , , , , ,
645449 ,ALLEGHENY ,RICHLAND TWP. ,VALENCIA ,5858 Valencia Road Gibsonia PA ,15044 ,09/26/2011 ,NEW WELL ,40.66376 ,-79.97171 , HAEFNER DRILLING LLC ,McKelvey ,WITHDRAWAL ,DOMESTIC ,120 ,-1 ,39 ,6 ,25 ,False ,13 ,50 ,46 ,45 ,BAILER , , , , ,
272114 ,ALLEGHENY ,SEWICKLEY HEIGHTS BORO , ,ROCKLEDGE FARM FERM HOLLOW RD SEWICLEY ,15143 ,09/26/2002 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,SOUR ,WITHDRAWAL ,DOMESTIC ,255 ,0 ,40 ,6.125 ,17 ,False ,5 ,150 ,255 ,120 ,ESTIMATED , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM010664") ,AIR ROTARY TO 240 FT. CABLE TOOL TO 255 FT. ,
272114 ,ALLEGHENY ,SEWICKLEY HEIGHTS BORO , ,ROCKLEDGE FARM FERM HOLLOW RD SEWICLEY ,15143 ,09/26/2002 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,SOUR ,WITHDRAWAL ,DOMESTIC ,255 ,0 ,248 ,4.5 ,17 ,False ,5 ,150 ,255 ,120 ,ESTIMATED , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM010664") ,AIR ROTARY TO 240 FT. CABLE TOOL TO 255 FT. ,
648645 ,ALLEGHENY ,MCCANDLESS TWP. ,EMSWORTH , , ,09/26/1980 ,NEW WELL ,0 ,0 ,R J NOCK & SON ,Brunner ,WITHDRAWAL ,DOMESTIC ,140 , , , ,33 ,False ,10 , , ,420 ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229658") , ,
51326 ,ALLEGHENY ,FRAZER TWP. ,NEW KENSINGTON WEST ,OFF RT 28 AT CREIGHTON , ,09/26/1968 ,NEW WELL ,40.60972 ,-79.81861 ,RICHARD FREDERICK ,GATTY ,WITHDRAWAL ,DOMESTIC ,180 ,0 ,61 ,6 ,60 ,False ,1.5 , , , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229369") , ,
51269 ,ALLEGHENY ,FINDLAY TWP. ,ALIQUIPPA ,OFF RT 978 CORAPOLISPA , ,09/26/1967 ,NEW WELL ,40.51417 ,-80.26611 , MCCOY BROTHERS WELL DRILLING ,JEGLINSKI ,WITHDRAWAL ,DOMESTIC ,90 ,0 ,22 ,6 ,3 ,False ,10 ,60 ,75 , ,UNKNOWN , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229412") , ,
693617 ,ALLEGHENY ,SHALER TWP. ,GLENSHAW ,801 Mount Royal blvd. ,      ,09/25/2019 ,NEW WELL ,40.51436 ,-79.95941 , BJAAM ,Giant Eagle Inc. ,MONITORING , ,23 ,0.5 ,8 ,2 ,4 ,False , ,11.35 , , , , , , , ,
700097 ,ALLEGHENY ,PITTSBURGH ,GLENSHAW ,801 MOUNT ROYAL BLVD PITTSBURGH ,15223 ,09/25/2019 ,WELL ABANDONMENT ,40.51436 ,-79.98941 , BJAAM ,GET GO 3487 ,WITHDRAWAL ,DOMESTIC ,23 ,0 ,8 ,2 ,4 ,False , ,11.35 , , , , , , , ,
539112 ,ALLEGHENY ,MOON TWP. ,OAKDALE ,505 McCormick Rd. ,15108 ,09/25/2014 ,NEW WELL ,40.48228 ,-80.18861 , DILLAN WELL DRILLING INC ,Moon Golf Course ,WITHDRAWAL ,DOMESTIC ,400 ,0 ,42 ,6 ,14 ,False ,5 ,35 ,380 ,90 ,ORIFICE , , , , ,
509735 ,ALLEGHENY , , ,3995 POTATO GARDEN ROAD ,15126 ,09/25/2013 ,NEW WELL ,40.45792 ,-80.28465 , DILLAN WELL DRILLING INC ,KISOW ,WITHDRAWAL ,DOMESTIC ,202 ,0 ,39 ,6.9 ,11 ,False ,1 ,33 ,151 ,60 ,ORIFICE , , , , ,
509766 ,ALLEGHENY ,PITTSBURGH , ,6400 Penn Avenue ,      ,09/25/2013 ,NEW WELL ,40.45602 ,-79.91848 , TERRA TESTING INC. ,Former Reizenstein School ,MONITORING , ,25 ,0 ,20 ,2 , ,False , ,14 , , , , , , , ,
594301 ,ALLEGHENY ,MARSHALL TWP. ,EMSWORTH ,100 VIP DRIVE ,15090 ,09/25/2012 ,NEW WELL ,40.61711 ,-80.09278 , EICHELBERGERS INC. ,BP OIL- TBONES ,OBSERVATION ,UNUSED ,24 ,0 ,5 ,2 ,23 ,False , , , , , , , , , ,
594302 ,ALLEGHENY ,MARSHALL TWP. ,EMSWORTH ,100 VIP DRIVE ,15090 ,09/25/2012 ,NEW WELL ,40.61688 ,-80.09252 , EICHELBERGERS INC. ,BP OIL- TBONES ,OBSERVATION ,UNUSED ,40 ,0 ,29 ,2 ,24 ,False , , , , , , , , , ,
594303 ,ALLEGHENY ,MARSHALL TWP. ,EMSWORTH ,100 VIP DRIVE ,15090 ,09/25/2012 ,NEW WELL ,40.61669 ,-80.09286 , EICHELBERGERS INC. ,BP OIL- TBONES ,OBSERVATION ,UNUSED ,60 ,0 ,45 ,2 ,1 ,False , , , , , , , , , ,
594304 ,ALLEGHENY ,MARSHALL TWP. ,EMSWORTH ,100 VIP DRIVE ,15090 ,09/25/2012 ,NEW WELL ,40.61682 ,-80.09265 , EICHELBERGERS INC. ,BP OIL- TBONES ,OBSERVATION ,UNUSED ,60 ,0 ,45 ,2 ,18 ,False , , , , , , , , , ,
596322 ,ALLEGHENY ,MARSHALL TWP. ,EMSWORTH ,100 VIP DRIVE ,15090 ,09/25/2012 ,NEW WELL ,40.61695 ,-80.09265 , EICHELBERGERS INC. ,BP OIL- TBONES ,OBSERVATION ,UNUSED ,40 ,0 ,33 ,2 ,27 ,False , , , , , , , , , ,
596323 ,ALLEGHENY ,MARSHALL TWP. ,EMSWORTH ,100 VIP DRIVE ,15090 ,09/25/2012 ,NEW WELL ,40.61698 ,-80.09261 , EICHELBERGERS INC. ,BP OIL- TBONES ,OBSERVATION ,UNUSED ,70 ,0 ,50 ,2 ,18 ,False , , , , , , , , , ,
606319 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,N 55TH ST. &amp; HARRISON ,15201 ,09/25/2008 ,NEW WELL ,40.48417 ,-79.95083 , EICHELBERGERS INC. ,SUNOCO ,OBSERVATION ,UNUSED ,45 ,0 ,25 ,4 , ,False , , , , , , , , , ,
617176 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,N 55 TH ST. &amp; HARRISON ,15201 ,09/25/2008 ,NEW WELL ,40.48417 ,-79.95083 , EICHELBERGERS INC. ,SUNOCO ,OBSERVATION ,UNUSED ,48 ,0 ,28 ,4 , ,False , , , , , , , , , ,
618460 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,N. 55TH ST. &amp; HARRISON ,15201 ,09/25/2008 ,NEW WELL ,40.48417 ,-79.95082 , EICHELBERGERS INC. ,SUNOCO ,OBSERVATION ,UNUSED ,45 ,0 ,25 ,4 , ,False , , , , , , , , , ,
617185 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,N 55TH ST. &amp; HARRISON ,15201 ,09/25/2008 ,NEW WELL ,40.48417 ,-79.95083 , EICHELBERGERS INC. ,SUNOCO ,OBSERVATION ,UNUSED ,48 ,0 ,28 ,4 , ,False , , , , , , , , , ,
606330 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,N 55TH ST &amp; HARRISON ,15201 ,09/25/2008 ,NEW WELL ,40.48417 ,-79.95083 , EICHELBERGERS INC. ,SUNOCO ,OBSERVATION ,UNUSED ,45 ,0 ,25 ,4 , ,False , , , , , , , , , ,
